dark_ratio,edge_density,center_dark,contrast,yawn_score,predicted,actual
0.02099609375,0.281982421875,0.03819444444444445,49.51601152639334,0.07129250120111831,0,0
0.02001953125,0.24169921875,0.04861111111111111,46.42545919021769,0.0698282412469808,0,0
0.00048828125,0.105224609375,0.0,23.388039440293035,0.019889553610163934,0,0
0.00048828125,0.105224609375,0.0,23.388039440293035,0.019889553610163934,0,0
0.0,0.05078125,0.0,30.749818750948293,0.017136877451352273,0,0
0.032470703125,0.20458984375,0.21180555555555555,42.31504717193502,0.1347636239930791,1,0
0.032470703125,0.20458984375,0.21180555555555555,42.31504717193502,0.1347636239930791,1,0
0.032470703125,0.20458984375,0.21180555555555555,42.31504717193502,0.1347636239930791,1,0
0.032470703125,0.20458984375,0.21180555555555555,42.31504717193502,0.1347636239930791,1,0
0.12060546875,0.163818359375,0.421875,57.445324318141544,0.2559016016014771,1,0
0.150146484375,0.23583984375,0.003472222222222222,42.82755508725602,0.10182658665595007,0,0
0.150146484375,0.23583984375,0.003472222222222222,42.82755508725602,0.10182658665595007,0,0
0.150146484375,0.23583984375,0.003472222222222222,42.82755508725602,0.10182658665595007,0,0
0.112548828125,0.12060546875,0.4756944444444444,31.800703274699565,0.2598287199320717,1,0
0.079833984375,0.113037109375,0.4288194444444444,57.56928301845978,0.23734127188428158,1,0
0.0048828125,0.111328125,0.0,33.07481686947959,0.02605645391940376,0,0
0.005615234375,0.1376953125,0.0,32.60732957084869,0.02880281306699949,0,0
0.001220703125,0.131591796875,0.005208333333333333,31.88898575479294,0.028236278880556055,0,0
0.011962890625,0.07080078125,0.0,28.4699353035184,0.023029914886183687,0,0
0.011962890625,0.07080078125,0.0,28.4699353035184,0.023029914886183687,0,0
0.03564453125,0.081787109375,0.11631944444444445,29.21717446307181,0.0804220166909922,0,0
0.08251953125,0.29541015625,0.1076388888888889,56.13022145534293,0.12761623523167043,1,0
0.08251953125,0.29541015625,0.1076388888888889,56.13022145534293,0.12761623523167043,1,0
0.002685546875,0.089599609375,0.006944444444444444,22.05444763355844,0.021460760458830108,0,0
0.002685546875,0.089599609375,0.006944444444444444,22.05444763355844,0.021460760458830108,0,0
0.0,0.087890625,0.0,39.96820451842923,0.02446286819350166,0,0
0.007080078125,0.21728515625,0.027777777777777776,44.353681305077764,0.05306525849790632,0,0
0.007080078125,0.21728515625,0.027777777777777776,44.353681305077764,0.05306525849790632,0,0
0.048828125,0.21435546875,0.21006944444444445,40.12766443598298,0.1407309136472809,1,0
0.0,0.07666015625,0.005208333333333333,23.986156582597495,0.01915568487307745,0,0
0.014404296875,0.216064453125,0.0954861111111111,37.277878013251204,0.08018138419841551,0,0
0.0,0.123779296875,0.0,27.897159526848657,0.023317992247048495,0,0
0.003173828125,0.09326171875,0.0,30.111353445453815,0.02240407702517797,0,0
